part_id,seller,offer_type,product_name,price_inr,url,checked_date,note
END-012,Amazon.in,search_seed,Wrist Force/Torque Adapter,,https://www.amazon.in/s?k=Wrist+Force%2FTorque+Adapter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-001,Robu,search_seed,Carbon-Fiber Leg Tube,,https://robu.in/?s=Carbon-Fiber+Leg+Tube&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-001,Robocraze,search_seed,Carbon-Fiber Leg Tube,,https://robocraze.com/search?q=Carbon-Fiber+Leg+Tube,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-001,Amazon.in,search_seed,Carbon-Fiber Leg Tube,,https://www.amazon.in/s?k=Carbon-Fiber+Leg+Tube,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-002,Robu,search_seed,Compliant Foot Pad,,https://robu.in/?s=Compliant+Foot+Pad&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-002,Robocraze,search_seed,Compliant Foot Pad,,https://robocraze.com/search?q=Compliant+Foot+Pad,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-002,Amazon.in,search_seed,Compliant Foot Pad,,https://www.amazon.in/s?k=Compliant+Foot+Pad,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-003,Robu,search_seed,Foot Contact Switch,,https://robu.in/?s=Foot+Contact+Switch&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-003,Robocraze,search_seed,Foot Contact Switch,,https://robocraze.com/search?q=Foot+Contact+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-003,Amazon.in,search_seed,Foot Contact Switch,,https://www.amazon.in/s?k=Foot+Contact+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-004,Robu,search_seed,Gas Spring / Mechanical Damper,,https://robu.in/?s=Gas+Spring+%2F+Mechanical+Damper&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-004,Robocraze,search_seed,Gas Spring / Mechanical Damper,,https://robocraze.com/search?q=Gas+Spring+%2F+Mechanical+Damper,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-004,Amazon.in,search_seed,Gas Spring / Mechanical Damper,,https://www.amazon.in/s?k=Gas+Spring+%2F+Mechanical+Damper,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-005,Robu,search_seed,Hip Abduction Joint,,https://robu.in/?s=Hip+Abduction+Joint&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-005,Robocraze,search_seed,Hip Abduction Joint,,https://robocraze.com/search?q=Hip+Abduction+Joint,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-005,Amazon.in,search_seed,Hip Abduction Joint,,https://www.amazon.in/s?k=Hip+Abduction+Joint,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-006,Robu,search_seed,Leg Linkage Set,,https://robu.in/?s=Leg+Linkage+Set&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-006,Robocraze,search_seed,Leg Linkage Set,,https://robocraze.com/search?q=Leg+Linkage+Set,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-006,Amazon.in,search_seed,Leg Linkage Set,,https://www.amazon.in/s?k=Leg+Linkage+Set,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-007,Robu,search_seed,Quadruped Hip Joint Bracket,,https://robu.in/?s=Quadruped+Hip+Joint+Bracket&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-007,Robocraze,search_seed,Quadruped Hip Joint Bracket,,https://robocraze.com/search?q=Quadruped+Hip+Joint+Bracket,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-007,Amazon.in,search_seed,Quadruped Hip Joint Bracket,,https://www.amazon.in/s?k=Quadruped+Hip+Joint+Bracket,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-008,Robu,search_seed,Quadruped Knee Joint Bracket,,https://robu.in/?s=Quadruped+Knee+Joint+Bracket&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-008,Robocraze,search_seed,Quadruped Knee Joint Bracket,,https://robocraze.com/search?q=Quadruped+Knee+Joint+Bracket,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-008,Amazon.in,search_seed,Quadruped Knee Joint Bracket,,https://www.amazon.in/s?k=Quadruped+Knee+Joint+Bracket,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-009,Robu,search_seed,Robot Foot / Paw,,https://robu.in/?s=Robot+Foot+%2F+Paw&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-009,Robocraze,search_seed,Robot Foot / Paw,,https://robocraze.com/search?q=Robot+Foot+%2F+Paw,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-009,Amazon.in,search_seed,Robot Foot / Paw,,https://www.amazon.in/s?k=Robot+Foot+%2F+Paw,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-010,Robu,search_seed,Series Elastic Element,,https://robu.in/?s=Series+Elastic+Element&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-010,Robocraze,search_seed,Series Elastic Element,,https://robocraze.com/search?q=Series+Elastic+Element,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-010,Amazon.in,search_seed,Series Elastic Element,,https://www.amazon.in/s?k=Series+Elastic+Element,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-011,Robu,search_seed,Shock Absorber,,https://robu.in/?s=Shock+Absorber&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-011,Robocraze,search_seed,Shock Absorber,,https://robocraze.com/search?q=Shock+Absorber,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-011,Amazon.in,search_seed,Shock Absorber,,https://www.amazon.in/s?k=Shock+Absorber,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-012,Robu,search_seed,Tail Mechanism / Balance Tail,,https://robu.in/?s=Tail+Mechanism+%2F+Balance+Tail&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-012,Robocraze,search_seed,Tail Mechanism / Balance Tail,,https://robocraze.com/search?q=Tail+Mechanism+%2F+Balance+Tail,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-012,Amazon.in,search_seed,Tail Mechanism / Balance Tail,,https://www.amazon.in/s?k=Tail+Mechanism+%2F+Balance+Tail,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-013,Robu,search_seed,Torsion Spring,,https://robu.in/?s=Torsion+Spring&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-013,Robocraze,search_seed,Torsion Spring,,https://robocraze.com/search?q=Torsion+Spring,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
LEG-013,Amazon.in,search_seed,Torsion Spring,,https://www.amazon.in/s?k=Torsion+Spring,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-004,Robu,search_seed,BTS7960 High-Current Motor Driver,,https://robu.in/?s=BTS7960+High-Current+Motor+Driver&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-004,Robocraze,search_seed,BTS7960 High-Current Motor Driver,,https://robocraze.com/search?q=BTS7960+High-Current+Motor+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-004,Amazon.in,search_seed,BTS7960 High-Current Motor Driver,,https://www.amazon.in/s?k=BTS7960+High-Current+Motor+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-005,Robu,search_seed,CAN Servo Motor Controller,,https://robu.in/?s=CAN+Servo+Motor+Controller&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-005,Robocraze,search_seed,CAN Servo Motor Controller,,https://robocraze.com/search?q=CAN+Servo+Motor+Controller,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-005,Amazon.in,search_seed,CAN Servo Motor Controller,,https://www.amazon.in/s?k=CAN+Servo+Motor+Controller,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-006,Robu,search_seed,Cytron MD10C / MD30C Driver,,https://robu.in/?s=Cytron+MD10C+%2F+MD30C+Driver&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-006,Robocraze,search_seed,Cytron MD10C / MD30C Driver,,https://robocraze.com/search?q=Cytron+MD10C+%2F+MD30C+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-006,Amazon.in,search_seed,Cytron MD10C / MD30C Driver,,https://www.amazon.in/s?k=Cytron+MD10C+%2F+MD30C+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-007,Robu,search_seed,DYNAMIXEL U2D2 / Smart Servo Interface,,https://robu.in/?s=DYNAMIXEL+U2D2+%2F+Smart+Servo+Interface&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-007,Robocraze,search_seed,DYNAMIXEL U2D2 / Smart Servo Interface,,https://robocraze.com/search?q=DYNAMIXEL+U2D2+%2F+Smart+Servo+Interface,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-007,Amazon.in,search_seed,DYNAMIXEL U2D2 / Smart Servo Interface,,https://www.amazon.in/s?k=DYNAMIXEL+U2D2+%2F+Smart+Servo+Interface,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-008,Robu,search_seed,FOC Motor Driver,,https://robu.in/?s=FOC+Motor+Driver&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-008,Robocraze,search_seed,FOC Motor Driver,,https://robocraze.com/search?q=FOC+Motor+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-008,Amazon.in,search_seed,FOC Motor Driver,,https://www.amazon.in/s?k=FOC+Motor+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-009,Robu,search_seed,ODrive BLDC Controller,,https://robu.in/?s=ODrive+BLDC+Controller&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-009,Robocraze,search_seed,ODrive BLDC Controller,,https://robocraze.com/search?q=ODrive+BLDC+Controller,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-009,Amazon.in,search_seed,ODrive BLDC Controller,,https://www.amazon.in/s?k=ODrive+BLDC+Controller,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-010,Robu,search_seed,PCA9685 16-Channel Servo Driver,,https://robu.in/?s=PCA9685+16-Channel+Servo+Driver&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-010,Robocraze,search_seed,PCA9685 16-Channel Servo Driver,,https://robocraze.com/search?q=PCA9685+16-Channel+Servo+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-010,Amazon.in,search_seed,PCA9685 16-Channel Servo Driver,,https://www.amazon.in/s?k=PCA9685+16-Channel+Servo+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-011,Robu,search_seed,Stepper Driver A4988,,https://robu.in/?s=Stepper+Driver+A4988&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-011,Robocraze,search_seed,Stepper Driver A4988,,https://robocraze.com/search?q=Stepper+Driver+A4988,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-011,Amazon.in,search_seed,Stepper Driver A4988,,https://www.amazon.in/s?k=Stepper+Driver+A4988,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-012,Robu,search_seed,Stepper Driver DRV8825,,https://robu.in/?s=Stepper+Driver+DRV8825&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-012,Robocraze,search_seed,Stepper Driver DRV8825,,https://robocraze.com/search?q=Stepper+Driver+DRV8825,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-012,Amazon.in,search_seed,Stepper Driver DRV8825,,https://www.amazon.in/s?k=Stepper+Driver+DRV8825,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-013,Robu,search_seed,TMC2209 Silent Stepper Driver,,https://robu.in/?s=TMC2209+Silent+Stepper+Driver&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-013,Robocraze,search_seed,TMC2209 Silent Stepper Driver,,https://robocraze.com/search?q=TMC2209+Silent+Stepper+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-013,Amazon.in,search_seed,TMC2209 Silent Stepper Driver,,https://www.amazon.in/s?k=TMC2209+Silent+Stepper+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-014,Robu,search_seed,VESC Motor Controller,,https://robu.in/?s=VESC+Motor+Controller&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-014,Robocraze,search_seed,VESC Motor Controller,,https://robocraze.com/search?q=VESC+Motor+Controller,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-014,Amazon.in,search_seed,VESC Motor Controller,,https://www.amazon.in/s?k=VESC+Motor+Controller,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-015,Robu,search_seed,VNH5019 Motor Driver,,https://robu.in/?s=VNH5019+Motor+Driver&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-015,Robocraze,search_seed,VNH5019 Motor Driver,,https://robocraze.com/search?q=VNH5019+Motor+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
DRV-015,Amazon.in,search_seed,VNH5019 Motor Driver,,https://www.amazon.in/s?k=VNH5019+Motor+Driver,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-001,Robu,search_seed,AS5048A / AS5047 Magnetic Encoder,,https://robu.in/?s=AS5048A+%2F+AS5047+Magnetic+Encoder&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-001,Robocraze,search_seed,AS5048A / AS5047 Magnetic Encoder,,https://robocraze.com/search?q=AS5048A+%2F+AS5047+Magnetic+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-001,Amazon.in,search_seed,AS5048A / AS5047 Magnetic Encoder,,https://www.amazon.in/s?k=AS5048A+%2F+AS5047+Magnetic+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-002,Robu,search_seed,AS5600 Magnetic Encoder,,https://robu.in/?s=AS5600+Magnetic+Encoder&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-002,Robocraze,search_seed,AS5600 Magnetic Encoder,,https://robocraze.com/search?q=AS5600+Magnetic+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-002,Amazon.in,search_seed,AS5600 Magnetic Encoder,,https://www.amazon.in/s?k=AS5600+Magnetic+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-003,Robu,search_seed,Absolute Rotary Encoder,,https://robu.in/?s=Absolute+Rotary+Encoder&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-003,Robocraze,search_seed,Absolute Rotary Encoder,,https://robocraze.com/search?q=Absolute+Rotary+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-003,Amazon.in,search_seed,Absolute Rotary Encoder,,https://www.amazon.in/s?k=Absolute+Rotary+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-004,Robu,search_seed,Endstop / Microswitch,,https://robu.in/?s=Endstop+%2F+Microswitch&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-004,Robocraze,search_seed,Endstop / Microswitch,,https://robocraze.com/search?q=Endstop+%2F+Microswitch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-004,Amazon.in,search_seed,Endstop / Microswitch,,https://www.amazon.in/s?k=Endstop+%2F+Microswitch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-005,Robu,search_seed,Hall Effect Position Sensor,,https://robu.in/?s=Hall+Effect+Position+Sensor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-005,Robocraze,search_seed,Hall Effect Position Sensor,,https://robocraze.com/search?q=Hall+Effect+Position+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-005,Amazon.in,search_seed,Hall Effect Position Sensor,,https://www.amazon.in/s?k=Hall+Effect+Position+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-006,Robu,search_seed,Incremental Quadrature Encoder,,https://robu.in/?s=Incremental+Quadrature+Encoder&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-006,Robocraze,search_seed,Incremental Quadrature Encoder,,https://robocraze.com/search?q=Incremental+Quadrature+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-006,Amazon.in,search_seed,Incremental Quadrature Encoder,,https://www.amazon.in/s?k=Incremental+Quadrature+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-007,Robu,search_seed,Joint Limit Switch,,https://robu.in/?s=Joint+Limit+Switch&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-007,Robocraze,search_seed,Joint Limit Switch,,https://robocraze.com/search?q=Joint+Limit+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-007,Amazon.in,search_seed,Joint Limit Switch,,https://www.amazon.in/s?k=Joint+Limit+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-008,Robu,search_seed,Linear Encoder,,https://robu.in/?s=Linear+Encoder&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-008,Robocraze,search_seed,Linear Encoder,,https://robocraze.com/search?q=Linear+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-008,Amazon.in,search_seed,Linear Encoder,,https://www.amazon.in/s?k=Linear+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-009,Robu,search_seed,Optical Encoder,,https://robu.in/?s=Optical+Encoder&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-009,Robocraze,search_seed,Optical Encoder,,https://robocraze.com/search?q=Optical+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-009,Amazon.in,search_seed,Optical Encoder,,https://www.amazon.in/s?k=Optical+Encoder,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-010,Robu,search_seed,String Potentiometer / Draw-Wire Sensor,,https://robu.in/?s=String+Potentiometer+%2F+Draw-Wire+Sensor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-010,Robocraze,search_seed,String Potentiometer / Draw-Wire Sensor,,https://robocraze.com/search?q=String+Potentiometer+%2F+Draw-Wire+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
ENC-010,Amazon.in,search_seed,String Potentiometer / Draw-Wire Sensor,,https://www.amazon.in/s?k=String+Potentiometer+%2F+Draw-Wire+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-004,Robu,search_seed,2S LiPo Battery,,https://robu.in/?s=2S+LiPo+Battery&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-004,Robocraze,search_seed,2S LiPo Battery,,https://robocraze.com/search?q=2S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-004,Amazon.in,search_seed,2S LiPo Battery,,https://www.amazon.in/s?k=2S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-005,Robu,search_seed,3S LiPo Battery,,https://robu.in/?s=3S+LiPo+Battery&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-005,Robocraze,search_seed,3S LiPo Battery,,https://robocraze.com/search?q=3S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-005,Amazon.in,search_seed,3S LiPo Battery,,https://www.amazon.in/s?k=3S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-006,Robu,search_seed,4S LiPo Battery,,https://robu.in/?s=4S+LiPo+Battery&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-006,Robocraze,search_seed,4S LiPo Battery,,https://robocraze.com/search?q=4S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-006,Amazon.in,search_seed,4S LiPo Battery,,https://www.amazon.in/s?k=4S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-007,Robu,search_seed,5V/12V/24V Power Supply,,https://robu.in/?s=5V%2F12V%2F24V+Power+Supply&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-007,Robocraze,search_seed,5V/12V/24V Power Supply,,https://robocraze.com/search?q=5V%2F12V%2F24V+Power+Supply,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-007,Amazon.in,search_seed,5V/12V/24V Power Supply,,https://www.amazon.in/s?k=5V%2F12V%2F24V+Power+Supply,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-008,Robu,search_seed,6S LiPo Battery,,https://robu.in/?s=6S+LiPo+Battery&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-008,Robocraze,search_seed,6S LiPo Battery,,https://robocraze.com/search?q=6S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-008,Amazon.in,search_seed,6S LiPo Battery,,https://www.amazon.in/s?k=6S+LiPo+Battery,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-009,Robu,search_seed,Anti-Spark Switch,,https://robu.in/?s=Anti-Spark+Switch&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-009,Robocraze,search_seed,Anti-Spark Switch,,https://robocraze.com/search?q=Anti-Spark+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-009,Amazon.in,search_seed,Anti-Spark Switch,,https://www.amazon.in/s?k=Anti-Spark+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-010,Robu,search_seed,Battery Management System (BMS),,https://robu.in/?s=Battery+Management+System+%28BMS%29&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-010,Robocraze,search_seed,Battery Management System (BMS),,https://robocraze.com/search?q=Battery+Management+System+%28BMS%29,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-010,Amazon.in,search_seed,Battery Management System (BMS),,https://www.amazon.in/s?k=Battery+Management+System+%28BMS%29,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-011,Robu,search_seed,Battery Voltage/Current Monitor,,https://robu.in/?s=Battery+Voltage%2FCurrent+Monitor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-011,Robocraze,search_seed,Battery Voltage/Current Monitor,,https://robocraze.com/search?q=Battery+Voltage%2FCurrent+Monitor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-011,Amazon.in,search_seed,Battery Voltage/Current Monitor,,https://www.amazon.in/s?k=Battery+Voltage%2FCurrent+Monitor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-012,Robu,search_seed,DC-DC Buck-Boost Converter,,https://robu.in/?s=DC-DC+Buck-Boost+Converter&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-012,Robocraze,search_seed,DC-DC Buck-Boost Converter,,https://robocraze.com/search?q=DC-DC+Buck-Boost+Converter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-012,Amazon.in,search_seed,DC-DC Buck-Boost Converter,,https://www.amazon.in/s?k=DC-DC+Buck-Boost+Converter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-013,Robu,search_seed,Emergency Stop Switch,,https://robu.in/?s=Emergency+Stop+Switch&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-013,Robocraze,search_seed,Emergency Stop Switch,,https://robocraze.com/search?q=Emergency+Stop+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-013,Amazon.in,search_seed,Emergency Stop Switch,,https://www.amazon.in/s?k=Emergency+Stop+Switch,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-014,Robu,search_seed,High-Current Buck Converter,,https://robu.in/?s=High-Current+Buck+Converter&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-014,Robocraze,search_seed,High-Current Buck Converter,,https://robocraze.com/search?q=High-Current+Buck+Converter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-014,Amazon.in,search_seed,High-Current Buck Converter,,https://www.amazon.in/s?k=High-Current+Buck+Converter,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-015,Robu,search_seed,High-Current Fuse,,https://robu.in/?s=High-Current+Fuse&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-015,Robocraze,search_seed,High-Current Fuse,,https://robocraze.com/search?q=High-Current+Fuse,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-015,Amazon.in,search_seed,High-Current Fuse,,https://www.amazon.in/s?k=High-Current+Fuse,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-016,Robu,search_seed,INA219 Current Sensor,,https://robu.in/?s=INA219+Current+Sensor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-016,Robocraze,search_seed,INA219 Current Sensor,,https://robocraze.com/search?q=INA219+Current+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-016,Amazon.in,search_seed,INA219 Current Sensor,,https://www.amazon.in/s?k=INA219+Current+Sensor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-017,Robu,search_seed,INA226 Power Monitor,,https://robu.in/?s=INA226+Power+Monitor&post_type=product,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-017,Robocraze,search_seed,INA226 Power Monitor,,https://robocraze.com/search?q=INA226+Power+Monitor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
PWR-017,Amazon.in,search_seed,INA226 Power Monitor,,https://www.amazon.in/s?k=INA226+Power+Monitor,2026-08-30,"Search link only; exact product, stock, specification and price must be verified before purchase."
